target_id	tpm01	tpm02	tpm03	tpm04	tpm05	tpm06	tpm07	tpm08	tpm09	tpm10	tpm11	tpm12	tpm13	tpm14	tpm15
MSTRG.6663	0.799449	0.928962	0.920075	3.2614	3.02853	3.18426	1.40361	3.44129	5.61919	6.38914	5.58766	4.4968	4.17845	3.38743	3.27662
MSTRG.14930	3.38025	4.45577	2.9716	8.27724	8.83991	5.74647	4.54581	2.28219	3.14491	1.54063	5.60018	3.27658	2.53788	0.189443	0.0937263
MSTRG.17545	2.2218052	2.262716	1.2827639	1.264859	2.430391	2.32427	2.391454	3.275872	17.75909	8.11251	12.62765	4.935554	5.43848	17.50305	19.68168
MSTRG.10551	3.599472	3.134708	3.273928	0.66987	0.390075	0.964094	15.38198	7.172695	2.982328	7.774420002	2.832294	1.801001	10.45841	3.5656695	3.5390969
MSTRG.8710	3.53786268	3.662247	3.161387	1.737197	2.029647	1.599938	2.08106	2.658173	3.711905	3.465602	5.617203	3.022004	3.272915	7.642287	10.01044
MSTRG.19179	1.77614	2.5129	2.8133	5.92867643	3.2365243	3.45877292	1.14487	97.85131	3.745217	2.4086069	4.2905998	1.006939	3.27022	380.4865526	371.0980089
MSTRG.9419	3.06211	3.26865	3.57594	2.147279	1.552042	2.54965	3.70231	3.249265	4.9837533	6.15679	8.343952	3.940705	4.861637	3.222625	2.64354
MSTRG.12843	2.932476	2.55834	3.469868	2.81675	1.34079	2.84507	1.790521	3.74151	4.41124	3.37369	3.792774	2.843654	3.268074	15.82329	15.20391
MSTRG.13218	3.37101	3.26781	3.56269	1.18359	0.990984	1.98679	2.3717	1.54771	5.93405	5.12957	6.22745	3.20081	5.6606	3.27914	2.98244
MSTRG.20486	3.38651	3.05599	3.10446	1.66889	1.66246	1.73569	7.60743	4.79713	7.60753	6.49839	8.04819	3.76516	3.26776	0.756987	0.989257
MSTRG.9301	3.3213242	3.265383685	3.16648	1.6598014	1.772755	2.454513	2.760783	2.301705	3.0105099	4.989903	3.9981137	3.321423	3.4617429	19.9573969	21.2843277
MSTRG.18228	0.158895	0.0912799	0.135621	2.055342013	2.1584514	4.405039564	8.417488	3.26486	6.01846321	7.278886	7.1919156	4.86158086	11.909049	2.10726	2.78525
MSTRG.4020	3.26362	2.93802	2.55526	1.54055	0.73634	1.16053	1.96855	3.2842	9.5141	7.27282	7.58189	4.45331	2.88919	66.2783	68.8352
MSTRG.11499	14.07512	11.24597	12.59538	3.17487	3.20994	2.543143	1.47133	1.46527	6.949099	3.536889	3.26322	3.053638	2.694893	8.59477	6.68173
MSTRG.20919	3.1506	2.6248742	3.5666	3.263109	2.464304	2.446574	1.177128	1.915866	4.937539	3.71796	4.50656	2.712927	4.469549	223.11256	220.7043
MSTRG.1778	0	0.24359	0.241277	9.73506	7.15652	8.24163	3.24826	5.56575	0.553456	6.03155	3.26064	5.98769	3.30939	0	0
MSTRG.7301	1.958542	1.49843	1.38869	3.016298	4.282565	5.540993	3.668306	4.29959	2.922493	6.32807	3.792233	4.22741	3.258332	1.5596529	3.0857798
MSTRG.16721	0.803031	0.427429	0.625413	2.73877	1.57023	3.25717	1.42011	3.85376	8.876246	8.12	9.57044	6.63085	2.07211	4.3704	8.21281
MSTRG.8074	1.9852	2.14983	2.71622	3.90948	2.75833	2.95642	1.21416	1.81957	3.25567	3.35685	3.80667	3.56532	3.97226	7.71759	8.29226
MSTRG.11544	0	0	0	3.84471	7.40253	10.1262	9.73651	1.04548	2.20713	4.92681	7.97351	11.16	3.25352	2.23259	1.09591
MSTRG.4342	5.533272	6.48671	6.085513	0.0231702	0.02527204	0.2611979	3.882516	4.5235861	4.1408042	6.59622	0.2349952	0.03259274	0.11709769	3.25345298	2.092611
MSTRG.5023	5.83783	5.25484	5.74633	1.31227	0.674991	0.976294	0	2.54271	11.5306	3.25043	9.3221	1.12798	0	21.4721	19.3633
MSTRG.2141	0	0.113928	0.195128	2.86771	3.24997	3.41788	3.5216	3.35667	2.17459	5.58149	3.90996	3.23177	2.92656	4.43661	6.44376
MSTRG.481	2.16015	3.2492	2.75882	1.95135	0.718132	1.99906	4.29377	3.12814	4.96546	4.84206	4.69683	1.94326	8.12867	14.7248	20.1325
MSTRG.7819	0.772107	0.60859	1.16967	5.29666	3.24861	6.31622	1.10503	3.58189	9.44359	9.55552	8.54118	7.06858	2.62936	1.9072	1.9553
MSTRG.21795	1.1103	0	0	4.43342	1.16935	3.24843	7.31133	4.94986	3.8076	4.61131	6.8787	1.73316	3.45701	0	0.776364
MSTRG.14849	2.069376	2.787692	2.912837	3.000687	2.2441879	4.681121	2.085525	3.786769	3.2477629	6.056462	6.192725	3.3813341	3.071305	3.54311	4.331492
MSTRG.18718	2.93631	2.93833	2.90159	1.997934	2.6346436	3.380276	6.89736	8.076147	2.916059	3.038318	3.454862	3.24748	12.69308	10.23863	10.47804
MSTRG.18880	3.245133	2.93589	2.8860969	2.185394	1.8552016	2.225216	3.131102	3.7939634	4.311148	5.8625619	4.8209231	3.0552607	4.720234	18.787748	18.9365542
MSTRG.21331	2.97184	2.738792	3.2408801	0.895474885	0.651898006	0.588720785	2.3202183	3.6611471	3.6987663	3.455593	6.5912376	2.7349845	4.0945671	61.764378	65.29358505
MSTRG.9377	3.66214	3.42763	4.23602	0.815161	0.930421	0.779912	1.59666	2.59972	5.82088	3.15572	7.1184	2.89172	3.23303	3.68064	3.79568
MSTRG.6830	4.28618	4.33706	4.60811	2.3838	2.5237	2.08333	2.39631	4.9507	3.44023	3.42632	4.72675	2.77283	3.23106	0.516363	0.659265
MSTRG.7556	0.948965	0.818798	0.973427	3.23001	2.34202	3.72148	1.92197	2.42905	3.84106	4.25873	4.02946	3.1411	5.93736	10.7653	11.4242
MSTRG.20715	2.58686	2.59853	2.5045	1.275903	1.094342	1.858964	3.420270693	3.22549	2.14645877	5.287535	3.527902	3.74165	3.507546	7.46248	7.885
MSTRG.15679	3.29296	2.39245	3.22491	1.14342	0.793922	0.874984	1.8804	5.99886	7.54384	2.36542	9.65154	2.11035	5.21772	5.09597	5.38277
MSTRG.11108	3.2215	3.30163981	3.6454	0.7220671	0.5281887	1.3000026	3.86428	3.5043484	2.71004494	3.8070589	4.7593632	2.7201024	3.546905	1.89831	1.83307
MSTRG.674	3.87619	3.218082464	3.36209	0.9686378	0.489758	3.302106	1.304144	0.918383	5.908261	3.081253	9.77129	1.7312731	2.505988	3.457753	3.879888
MSTRG.5790	3.21328	1.99514	2.13992	4.03229	2.91868	3.53454	1.734413	2.249767	3.248615	7.78158	3.80435	4.53263	4.79596	2.37824	2.443422
MSTRG.20660	4.41235	3.93346	4.42937	1.01003	0.766339	1.16827	3.19162	3.63239	6.29271	5.41566	4.98439	2.16179	3.21251	1.08749	1.04567
MSTRG.796	6.05997	7.384766	7.51754	2.153086	1.62161	1.646094	1.564736	4.050647	3.209959	2.388158	2.845312	1.715606	7.330932	4.53462	4.9204
MSTRG.15216	0.126293	0.1737348	0.1755278	0.73094387	0.479408	1.4030482	6.249454	3.2098945	5.6267784	33.686196	3.2354053	3.0086968	3.3813448	3.66163	3.751701
MSTRG.20573	2.7607443	3.568483	3.209432	1.40214203	1.3617695	2.6714	0.535817653	2.426115	4.098378	4.298391	3.763278	2.805336	3.839329	13.269863	14.505963
MSTRG.3870	0.508113549	0.534568	0.519686	2.41173	1.98597	2.513249	4.544683	3.209288	7.24245001	5.8713119	6.634309	4.7570247	7.141299	3.2814503	3.158261
MSTRG.1825	2.64333	2.93344	2.98979	2.28768	3.20889	3.19121	5.39765	6.9554	7.35286	15.3919	13.9672	7.50837	5.61155	1.52395	2.07107
MSTRG.13050	0	1.09783	0	1.38898	0.483762	1.11188	1.8372	4.49221	6.0854	4.98793	4.95506	3.20802	6.6402	27.5746	25.843
MSTRG.1536	2.23527	2.01154	2.12129	2.85025	2.23915	2.84981	3.20767	4.24548	4.58027	4.71988	6.03655	3.18567	3.80512	4.98472	4.85717
MSTRG.955	3.20617	4.03232	2.0617	0.75608	0.911607	0.770847	2.79296	1.87182	6.75544	4.66018	7.26637	3.20498	6.46074	6.65508	9.45646
MSTRG.20027	2.33835	3.24458	2.83558	2.60007	2.28984	2.68725	1.8653416	3.3994	2.63679	3.6441199	3.9308942	3.2846893	3.2060345	5.20144	5.30707
MSTRG.18375	0.344341	0.672666888	0.4681879	6.68613761	10.240183	7.788123	16.73718102	8.221111	1.4922241	1.5045311	3.20473013	1.654495	2.78072	10.990016	10.72467002
MSTRG.463	3.20259	3.56833	3.17545	0.704812	0.675965	0.719195	0.925883	2.42228	16.1411	5.38163	14.8222	3.17367	5.03776	18.6972	17.706
MSTRG.18848	1.06427	1.34558	1.1786	1.2564	1.15414	1.44742	2.17535	3.20212	5.05838	7.01689	6.46173	5.20126	3.38946	4.21766	4.60811
MSTRG.14417	0.471094	0.560126	0.554794	2.856675	3.201644	5.142561	3.11847	3.1504755	2.7097485	4.660832	4.3106011	3.2127792	4.6437582	46.25317	46.000857
MSTRG.19237	2.62183	2.68736	2.77353	3.3964	2.13622	3.19672	2.46003	2.29498	6.17999	4.9462	4.95301	2.67223	5.31952	16.8086	15.3519
MSTRG.11876	39.8332	40.0537	37.8209	1.08869	0.859066	1.13601	14.5898	17.8453	0.352673	0.506061	0.60761	0.351773	5.177	3.1962	4.33917
MSTRG.4028	0.132729	0.375952	0.490821	2.54258	1.28927	1.87437	3.0653	3.4731	3.41145	4.342	4.62074	3.71527	3.19611	3.68117	5.54913
MSTRG.8718	3.1955943	3.4456529	3.5401989	0.6872055	0.592089	1.341292	4.1029	3.0112254	3.6794623	4.6495001	6.209537	2.6792403	5.023473	1.675436	1.424080184
MSTRG.16055	0.0661737	0	0.0635412	4.68734604	3.32080405	5.84288044	1.459971	1.16293	7.441953982	12.614265	17.276303	7.8040812	3.1955618	1.50262	1.63501
MSTRG.7904	2.529403	2.341673	2.1548681	2.523156	1.77968184	1.948499	3.89819	3.709441	6.070935	4.707694	7.514618	3.8734836	3.195007	7.48284	0.999237
MSTRG.9970	0.959626	1.11047	1.22469	1.96835398	1.713879711	3.406211	8.366639707	3.2934081	3.1942297	7.3536818	7.91232	4.729128841	9.90485107	1.664167642	1.515579061
MSTRG.10107	0	0	0	4.076178	3.136691	6.489843	0.645533	1.364652	3.236302	8.843751	7.210842	5.86816815	1.396795	4.52207	3.194182
MSTRG.17107	0	0.785668	0.940051	5.27912	5.23075	4.76785	4.18437	0	19.9293	3.35621	7.60196	2.47574	3.19212	0.706933	0.302297
MSTRG.19906	2.51539	2.89965	2.935	1.2777	1.13399	2.14413	2.38237	3.26026	4.08314	4.50815	3.574	3.26284	3.19116	7.17233	5.83697
MSTRG.17779	0	0	0.709883	3.19011	1.75403	1.62422	8.79217	4.32794	26.2417	33.9476	61.576	11.3084	8.32215	0	2.80762
MSTRG.19888	0	0	0	3.09697	2.28921	3.18908	9.20079	7.11451	6.65092	19.0355	18.6978	12.5052	9.61838	0.171367	0.339228
MSTRG.1852	0	0	0	1.13129	10.1368	28.3845	20.5874	3.18689	2.04961	14.9998	6.73275	13.4889	25.6143	3.06059	0.715617
MSTRG.1547	3.18526	1.94987	2.36496	3.76932	1.96928	1.26056	1.87316	6.35723	10.8981	6.5773	8.57928	5.16012	4.10037	0.958736	0.442497
MSTRG.3329	4.9142	4.89566	4.61622	0.621719	0.544478	1.25613	3.18279	3.22507	3.18349	4.01749	3.9685	1.87914	5.22914	1.70184	1.73764
MSTRG.4245	0.46623606	0.2343891	0.310604	2.018107779	1.19103735	3.18326241	4.426652073	3.42834	2.3407298	5.752623834	3.170146	3.86747173	6.18765462	5.629782835	6.409131001
MSTRG.7648	1.65646	3.37579	2.17828	1.76333	1.60937	4.49916	4.69767	2.58071	1.9166	3.19083	2.70617	3.25551	3.18253	26.7588	32.6711
MSTRG.2979	3.20104	3.78843	3.29737	3.96896	2.75385	3.17756	0.604661	0.979915	8.05809	4.90661	11.5674	2.55418	2.86562	0.784529	0.895116
MSTRG.13019	1.26381	1.736359	1.28428	1.6340519	1.294231	2.8384998	5.123356312	2.2305738	3.17112543	5.6313583	4.9607152	3.9771741	5.2966789	3.5073986	4.64173
MSTRG.7515	1.45873	2.35104	0.465838	0.454689	1.2642	0.507287	2.94384	3.4239	3.40352	5.9806	4.22425	3.17008	21.8397	6.56066	6.79692
MSTRG.3458	0.323527	0.836352	0.2071226	3.16764	1.50844	2.46011	3.6703	2.3847	1.1510976	5.81975	3.61245	5.08449	3.829418	62.32213	63.597219
MSTRG.18767	31.12006	26.93489	26.54529	0.418908	0.233008	0.375806	0.302066	3.166534	8.15029	1.49866	4.07827	1.24797	1.1736	6.776123	7.482659
MSTRG.8064	1.605098	1.15925	1.062756	4.84968	3.44977	3.76754	1.870507	3.165779	4.443282	4.32568	3.91252	4.187613	3.16494	2.858998	2.836025
MSTRG.16779	1.06685	1.046	1.41052	2.05447	1.11904	2.33012	2.62648	3.16509	6.1169	4.00255	5.8502	3.69594	4.28876	27.3436	26.5844
MSTRG.20865	7.80561	8.15857	7.73914	1.02887	1.25122	1.3126	3.10809	5.54098	7.75002	7.23748	3.85411	3.16492	1.11126	1.7802	1.65678
MSTRG.2636	0.872777	0.8684564	0.6149514	2.913359	2.83141658	3.514368	2.9882331	3.164482	4.802248501	6.8778721	5.9054212	5.076342	3.639587	3.1647604	3.489677
MSTRG.1615	1.7984875	1.6526463	1.50585605	2.0984543	1.45621	3.163304	6.663758	3.3524135	4.7516815	6.8041978	8.2335225	5.0123548	5.999727	2.1194734	1.5950471
MSTRG.1755	0	0	0	1.7266	1.18286	3.723985	4.11122	5.60945	4.9733351	4.7923	3.8670837	3.16271	9.82821	1.34048	1.32381
MSTRG.4195	4.40815	3.36528	3.16204	0.766653	0.322186	0.894937	1.979745	2.89218	3.83433	2.371569	3.76408	2.175429	3.69715	5.56084	6.33796
MSTRG.19155	3.77954	3.7345	3.73779	1.0558	0.579842	1.29329	1.66834	1.70238	7.4415	4.94319	10.9356	3.1605	8.11751	1.04546	1.02247
MSTRG.7124	1.92734	1.93998	1.69488	2.89254	1.82879	2.66033	2.66012	3.16013	7.45594	5.61875	8.41866	4.53226	5.09744	62.8302	61.2621
MSTRG.13916	1.693921	1.698331	1.658125	2.5221	2.80465	3.61764	1.920308	2.385284	4.0175	3.86557	3.57712	3.15984	4.22673	7.75789	7.5373
MSTRG.1089	3.9693	4.3945	4.48115	1.3147101	1.353723982	1.950021	3.5846939	3.07272	3.15876	4.0971089	4.1210409	2.7269053	3.2267835	2.857428002	2.8233875
MSTRG.11422	10.8732	8.85359	6.79495	2.95712	3.84942	0.606755	4.41963	4.41536	1.59657	3.15798	2.60304	2.06681	3.32297	2.63421	2.30891
MSTRG.4880	1.88869	1.87087	2.3982	3.15596	2.867104	3.78067	3.844595	2.57605	0.62907	4.86283	2.49128	4.07573	3.33232423	5.72464	5.24385
MSTRG.3529	0.624457	0.553714	0.520276018	3.15583001	5.29041	4.251786	0.613916	1.9711348	4.39059	4.634487	8.21888	5.5558	3.455538	0.513443	0.615396
MSTRG.16387	0.689826	1.05304	0.517471	0.559392	0.622609	2.42451	9.6634	3.27836	4.86453	10.3267	10.5959	3.58374	1.53701	3.90348	3.1554
MSTRG.17249	3.54025	3.74887	3.09116	2.15945	1.72939	2.37906	3.15447	3.60464	3.8219	6.34025	5.53284	2.88243	7.82316	2.49248	2.36003
MSTRG.18821	0.741590502	0.437668	0.5994328	5.452966	2.837544	4.82033	0.539815	0.994419	4.730333	5.793111	3.154331	4.216549	2.713715	116.504758	123.4639825
MSTRG.12832	4.800574	5.533697	4.935435	1.2381768	0.6140022	1.512828	2.427705	1.5589401	3.9067197	3.152624	5.494806	2.459341	3.025106	6.0791708	6.10516
MSTRG.20602	3.41706	3.1508	3.41788	0.782048	0.754476	1.32148	2.24504	1.9411	3.2065	4.778619	5.57921	2.397717	2.49573	3.95693	3.71092
MSTRG.18449	7.01881	11.0544	8.95825	0	0.39259	0.546831	1.18178	2.44188	3.15039	0.601158	4.42	0.563851	3.61324	9.90976	7.64498
MSTRG.16893	1.48349	1.46001	1.47109	1.73455	1.24032	3.2424	1.95633	2.5448	4.69258	5.18516	5.93706	3.63816	5.74657	3.23335	3.14587
MSTRG.7626	9.32025	10.1456	9.29591	0.679335	0.252052	0	0.210182	3.14508	8.05163	1.65667	5.57305	0.692942	0.86701	7.07836	7.41287
MSTRG.19541	0.173711	0.162963	0.273567	8.84494	6.34315	8.20474	0.3305035	0.4086154	10.330242	13.64506	12.56929	11.28908	3.14228	0.157886	0.0985391
MSTRG.15208	2.489034	5.11578	5.07113	1.888417	1.913556	2.50818	1.886877	3.38419	4.90256	4.31933	4.94851	3.14135	6.50635	2.686871	2.412565
MSTRG.10018	6.50449	7.43493	6.4033	0.966831	0.198183	0.528587	1.82576	3.28287	3.48369	3.14125	4.79608	1.83541	3.3503	2.41705	2.54072
MSTRG.19052	1.44927	1.4930991	1.609503	2.83686298	2.080071	2.760848	3.1410398	3.023049	5.9610315	7.969025	8.422214495	5.3933971	6.1803143	16.9063138	16.5182522
MSTRG.9826	3.46081	3.14071	3.635171	1.887192	1.438789	2.442853	1.78333	2.569053	4.725874	5.38044	4.868676	2.642498	2.649209	5.054313	5.11977
MSTRG.21350	0.404784	0.293876	0.247483	2.528279	2.170288	3.188397	2.196607	1.105766	7.699529	6.647963	8.620513	3.137421	6.380372	29.87219	29.15774
MSTRG.16579	7.05402	8.94935	6.74909	1.01431	0.860743	1.89084	1.99096	1.77814	4.27189	4.16878	5.02807	2.52414	6.9092	3.13178	2.98215
MSTRG.10264	1.78675	1.1163	1.55069	7.37124	4.10409	5.64436	1.73073	5.51805	7.47562	3.94692	8.09388	3.13131	2.73932	0.345281	0.17688
MSTRG.3868	2.00476	1.73628	2.03621	2.096826875	2.149469	3.127136	7.585068	4.231306	6.643345	9.031248	8.229007	7.837867	6.178825	1.722588	1.688943
MSTRG.17181	0.915192	0.665302	0.726227	2.483944	2.275693	3.0627835	3.74035	2.90463	5.71616	6.1117002	6.2913383	4.3606552	3.126387	9.404288002	10.1405927
MSTRG.8995	3.44228	3.12591	3.52193	1.26844	1.06673	1.18114	1.61673	1.61811	4.7621	4.7693	5.59976	4.14642	4.55562	1.96485	1.92801
MSTRG.9995	0.724634	2.33591	1.38848	3.124143	1.783082	3.31353	2.82863	6.99695	5.19558	1.261277	3.679183	0.8615834	4.699348	387.403531	377.74516
MSTRG.8094	2.084795	2.44843	2.22726	0.85293	0.4328849	0.815632	11.01803	4.22465	6.98725	15.871833	4.10557	2.904073	3.1235064	11.913001	12.374282
MSTRG.18859	0	0	0	35.7832	52.9797	35.6357	7.20441	0.623909	3.12344	2.43747	5.8801	8.93499	7.73456	0	0
MSTRG.5232	2.1534	2.56927	3.28716	3.66709	2.76805	3.14928	1.20805	3.11678	3.34769	3.01835	3.54965	3.14014	1.9513	3.93827	3.02992
MSTRG.17070	0	1.77386	0	3.1164	2.46501	1.17897	4.61215	4.71099	4.8511	3.43465	9.73696	5.09469	8.35174	0	0.632103
MSTRG.8047	0.877977	1.4040757	1.2819664	1.361045	1.177442	1.358579	3.041343	3.116147	10.269918	4.797289	7.46229	3.786356	8.34658	12.248958	8.853782
MSTRG.11359	1.398036	2.576807	1.504523	2.496074	1.028817	2.673598	2.491957	3.115676	8.866775	7.765736	11.481559	5.985074	5.528009	15.75645	13.399777
MSTRG.2377	3.57863	4.01389	3.27985	3.1124	2.57411	3.59536	1.48564	0.63961	2.64846	8.49524	8.05625	7.03356	2.9111	2.04276	1.55587
MSTRG.18891	0.845842	0.538877	0.392296	3.1114	1.80849	2.15136	2.91213	3.37185	4.19846	4.07715	4.66696	2.76846	3.47122	8.78282	7.94868
MSTRG.21484	1.26851	0.78077	1.1307555	3.1093	2.571552	4.619494	5.249716	3.450956	2.235046	7.764138	5.7613	4.757498	5.583993	2.505641	2.55628
MSTRG.8378	1.445314125	1.621500912	1.442875421	1.472184542	1.11351475	2.67079047	3.1089366	1.67482416	3.666501643	4.317162828	3.2250387	3.176618763	8.583085051	7.5222632	7.465051691
MSTRG.8457	1.080304063	1.046927	0.939447	1.762408	1.3285161	2.365991	3.108713	1.489574	11.154285	7.922012	15.934382	4.6838559	4.9331923	5.3972	4.606373
MSTRG.597	1.5479142	1.9128562	1.8612681	0.9921322	0.6108586	1.4182942	5.984945	2.7734778	3.1083394	5.87171275	5.6623081	3.8545049	5.17130493	3.9100776	3.5576112
MSTRG.18729	0	3.192873	2.54237	4.392074	3.68131	4.03538	1.12898	1.558559	4.754152	1.9571673	3.107685	2.801669	7.4391157	4.375223	2.50367
MSTRG.3294	0.260119	0.3514413	0.3329585	2.274565	1.985897	2.201663	3.10658	2.8028	4.6575996	6.2317408	7.6484804	5.519493418	4.4475097	5.241470983	5.446415
MSTRG.4403	0.72019	0.38879	0.3667294	4.55505852	2.2834076	7.0256668	4.239266	0.799343	12.6676444	13.91393016	4.061949101	3.0558367	7.4980845	3.104816	2.907213
MSTRG.13175	2.40764	4.14611	3.10376	2.017379	1.7118	1.63515	2.332151	2.211174	9.61445	4.56931	10.79141	2.396446	4.67844	13.03337	12.96343
MSTRG.6694	0	0.576982	0.60799	10.1588	9.22175	6.29777	5.71807	9.47713	2.6367	3.1036	2.86451	4.22453	3.16037	0	0
MSTRG.12175	3.01024	3.02899	3.22798	1.92695	1.78816	2.31171	2.66982	5.38804	2.80401	3.10342	3.92188	3.95241	3.30631	12.8738	14.2374
MSTRG.4447	2.94279831	3.304650186	3.4085049	1.371998	0.761429079	0.894993	1.81542	2.284043	6.7032921	4.2879703	8.22723	3.1010552	2.596768	4.810634	4.034633
MSTRG.14041	0	0.23418	0.348996	1.96445	1.64	3.03476	3.093646	2.94983	4.01825	4.69368	3.87757	3.257519	3.91662	45.493	37.89235
MSTRG.19486	0.96854	0.928389	1.00341	2.83092	2.38654	2.74716	3.05534	3.09031	4.54123	6.01063	5.59237	4.0121	3.66128	13.8211	13.5316
MSTRG.7249	15.9237	13.4703	15.6639	0	0	0	1.82666	3.08892	5.97092	3.60225	8.29546	2.99756	7.66537	0	0
MSTRG.5449	0	0	0	8.77839	3.44354	3.088	31.9711	0	1.34452	9.0654	4.78978	15.0498	6.38487	0	0
MSTRG.11696	5.07176	4.54618	4.82601	0	0	0.496213	0	3.25716	11.5105	0.832372	3.08625	1.25653	2.28485	9.13185	9.36962
MSTRG.1657	3.00883	3.06911	3.3273918	2.561042	2.690836	2.561978	3.08346	4.692052	4.11978	6.211923	6.886819	6.92031	3.675918	1.44588	1.27144
MSTRG.21863	2.568229	2.22118	3.123503802	2.865908	1.538955	1.903716	1.864286905	3.0830889	3.5978739	4.801198	4.4715847	2.588523	4.256155219	44.868372	43.373471
MSTRG.14293	0.878581	0.787526	0.785507	1.66282	1.15439	1.80402	3.38365	2.41898	4.7980748	5.1743556	5.9471196	3.0826724	7.096452	4.778355	4.749885
MSTRG.19979	1.66676	2.00386	2.02205	1.8777243	1.4448861	2.440835	3.079406	1.72113	3.727199	4.548114	5.7571021	3.3126465	5.8285146	11.9539558	13.103301
MSTRG.18689	19.3205793	23.86455	14.64461	0.660125	0.2102105	0.634724	3.078822	2.429234	14.01468	2.552884	2.30234133	0.704995	3.310773	77.475489	83.87328
MSTRG.11035	2.54007	3.07629	2.85103	0.629148	0.2877151	0.284853	2.705885	5.00595	14.005754	5.5063347	12.582999	4.8701003	2.71953	3.29345	3.09091
MSTRG.5782	1.00599	0.886284	0.877804	3.07486	2.82579	3.44172	2.25172	2.8559	4.46116	4.294	4.53258	2.92356	5.84357	3.61454	3.36562
MSTRG.16935	0	0.258904	0.246817	1.2149	1.1071	1.74504	2.7592	3.07456	3.7598	7.40761	5.44263	5.01539	6.97519	8.06094	6.84151
MSTRG.7956	25.5709	27.35998221	25.57246	0.580187	0.34556193	1.21147	1.32556	5.7912	4.56455	3.05982	3.06834	2.51931	2.77493	10.75242	8.9736
MSTRG.4557	2.549639	2.276585	2.34047	1.5657685	3.0670209	1.8805313	1.377666	1.31606	3.27721952	3.6089913	4.9491918	3.1621187	14.2559468	8.2570163	8.5566271
MSTRG.687	2.812322	1.993794	2.5353331	1.6283557	1.579665	3.066923	2.682647	1.6561637	5.3619507	6.369321	7.5742006	3.929033	4.427516001	9.418151	10.187759
MSTRG.14508	0.273159	0.263313003	0.291042	1.667457	1.192397741	1.98354798	3.2495833	1.84883297	3.367169	5.85036	4.880900353	3.84397115	3.06675442	4.86201	4.898666
MSTRG.16002	0.450125	1.45453	0.576291	3.06584	3.0606	3.06906	2.31745	2.62691	2.85189	6.18252	5.02342	3.90226	4.4763	3.24978	4.26363
MSTRG.12392	2.97704	2.53921	2.69444	2.40174	2.12765	3.06203	3.51822	3.37065	2.68354	4.17864	3.67843	3.01748	4.99054	14.6306	14.2898
MSTRG.8612	9.1462	5.36021	13.2391	1.83381	1.26577	0	0.852959	3.87963	7.97692	7.03743	3.05947	1.43191	0.495419	2.35218	3.34615
MSTRG.19010	442.594459	427.7438901	432.3350641	0.3088278	0.32814541	0.403581	566.507353	449.806369	225.4158401	200.1638851	3.05874	0.22168022	1.069805	0.9046138	0.6979
MSTRG.6385	2.75857	2.625188	3.055499	1.179424	1.790135	2.142826	0.3701078	1.80884	6.285307	3.878407	5.23119	3.130936	3.25244	5.3802	5.949516
MSTRG.14846	2.9707665	3.054150061	3.13699	1.675180463	1.961130001	2.17323	2.280393	3.03343	2.601201	3.596814	3.677616	3.337063	5.57568	4.347860001	4.19654
MSTRG.10509	0.5779673	0.7614447	0.564996	3.967114	3.053494	3.703958	2.9476411	1.641801	5.92279533	6.878355	9.521644	5.2234642	4.410818	1.422251	1.559331
MSTRG.11832	1.24003	0.379596	0	1.28388	0.789726	4.44956	5.08549	0	11.8901	9.59984	28.2885	7.0421	1.05027	4.21548	3.05322
MSTRG.16086	0.275193	0	0.180265	3.34801	2.81997	3.61996	3.04835	5.51696	5.58653	4.68379	9.36704	5.37996	1.24678	0.557458	0.534953
MSTRG.17566	3.04833	3.16813	3.22218	2.66451	1.68151	2.35925	1.37193	1.72333	7.50011	6.17907	7.56593	5.41533	4.01838	0.814452	1.17075
MSTRG.19259	0.864155	1.26166	1.03746	3.6003	3.04716	3.92811	2.43433	2.7466	4.93557	6.36797	8.68827	3.23661	4.02621	1.5258	0.947987
MSTRG.21602	1.315787	3.04545	2.671435	3.12479	1.031481	2.60536	1.089681	22.98514	4.729284	3.609306	6.589994	2.2128747	2.018711	32.01983	37.22342
MSTRG.19609	7.53156	3.04451	5.2512	0	0.460846	2.994401	4.45997	2.308159	9.230603	8.06481	3.26943	0.8370658	3.306511	2.853056	2.507794
MSTRG.21457	0.627786	0.623155	0.779039	1.498585	1.001092	1.619656	3.04443	2.292789	6.30845	4.96569	7.89784	3.07905	5.67727	3.871506	4.476791
MSTRG.16274	3.66248	0.712071	4.27275	2.72359	2.25456	3.0431	7.64375	6.54359	2.57111	1.17595	3.24348	8.3629	0	5.54841	0
MSTRG.14203	4.57529	4.85229	4.23773	1.43556	1.72082	2.13635	1.91238	3.73026	3.03948	2.94137	3.51051	1.952	2.27986	4.86778	3.82581
MSTRG.10614	0.431315	0.139164	0.551159	3.3228	0.920932	2.05388	3.03883	3.23721	9.47809	5.40179	6.83625	5.37622	6.52001	1.46443	1.44945
MSTRG.4273	0.656991	1.173715	1.719398	1.956177	3.038726	2.1539514	2.4501217	2.375244	10.22575	4.1973962	7.960467	3.319724	5.945914	6.733023	7.323738543
MSTRG.9628	0.427778	1.03613	0.685708	2.86547	2.91467	3.03796	3.25222	7.39221	12.7751	5.69947	10.5192	5.57712	4.33728	1.14654	1.90472
MSTRG.4422	11.6785	10.2696	10.0567	0	0	0	4.71931	2.05336	5.44047	2.09974	2.80676	3.09502	2.59369	3.03733	3.83137
