target_id	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm
MSTRG.7789	0.448176	0.434469	0.315588	25.207	15.0535	20.2545	29.4216	14.5796	20.4926	17.1961	13.4454	15.1393	12.1785	13.8942	14.7436	3.03261
MSTRG.14577	13.7042	14.0243	13.8811	15.6533	18.3906	19.8649	16.2488	10.8234	21.595	0.678587	0.137931	20.5385	13.8073	40.0286	15.2761	13.5279
MSTRG.11114	3.023381	3.42396	2.99067	15.56094	18.779974	15.29678	16.845096	13.958889	13.146702	8.77005	9.868	15.56051	18.84013	24.297499	19.321905	6.71455
MSTRG.19441	14.8771	14.397	14.0042	19.9516	22.4779	21.7534	14.8057	8.41675	16.4489	5.09333	3.48588	4.41876	10.3952	18.6353	16.9391	5.93483
MSTRG.5281	13.091614	13.475117	12.8535582	9.9820487	13.685908	16.222773	12.23493559	12.40976843	19.0952067	26.131345	15.35689613	13.821247	22.3929884	21.3671	22.52088912	22.294473
MSTRG.3379	16.5603	15.893	16.6023	14.1092	14.13569	16.130118	14.385904	11.3079	16.7424	6.3914	14.76787	18.633598	13.958684	18.954365	13.8370507	10.1243
MSTRG.8160	14.41285	14.708109	14.11368	16.85222	13.90355	17.62293	15.10406	9.57223	17.50917	5.84847	5.621801	11.995871	15.80474	17.46025	17.69878	5.56262
MSTRG.17482	11.87321	11.506021	11.34109	15.226245	13.88488	16.836923	21.01221	11.570323	19.13114	8.060717	13.349266	27.510029	24.327516	34.576739	24.371903	6.977702
MSTRG.2947	22.3634	22.7586	23.5576	10.2718	10.0041	10.8006	12.5537	9.071	13.3585	6.96689	28.4874	15.7521	17.5039	19.6522	18.1414	5.2528
MSTRG.16439	11.8889268	9.864732751	9.372539792	17.897723	20.304589	19.036913	15.43606	14.2267305	20.605768	14.9301965	9.61736904	4.001953	14.8835936	10.55442	16.9192347	12.62695507
MSTRG.2918	0.996474	1.218691	1.36647	17.0249003	13.4701481	16.66658707	16.52668227	12.3490825	15.59207556	13.51034347	9.907071	19.9303046	20.7131967	24.1763438	22.29677877	10.03255606
MSTRG.3593	55.19028758	55.769607	55.45951924	13.9741949	11.71901	14.6137379	14.485956	7.9135573	15.799635	11.5928626	12.293083	12.06515627	18.4215579	24.4067435	21.366519	11.2183271
MSTRG.13648	16.2678	16.3827	17.154611	14.27276	11.95769	12.13994	14.825247	6.050603	10.76404	11.07534	12.590764	14.838975	20.08697	17.34408	15.45486	9.00089
MSTRG.11801	35.063916	30.4795	31.47805	12.762103	11.029711	12.63770303	14.76473	9.501010021	14.35422	5.2115596	13.15581	20.820323	14.83452	25.177635	14.743186	7.353352
MSTRG.21057	16.1545	15.4035	15.80555	8.54191	14.0459	16.56366	12.9682	16.0618	17.5504	10.878605	26.6091	7.52604	15.040194	11.8121	13.1024	9.553970239
MSTRG.4521	6.161859	6.00923	6.403964	11.26731	16.84035	16.57847	13.000174	12.44689	17.78078	13.5139	20.455256	12.960499	19.68371	18.6812742	15.548	20.63437
MSTRG.1822	1.578198902	1.529876543	1.39039059	9.76186435	11.40258865	13.54395267	15.50041224	8.591940821	18.01453506	16.81162694	6.142780316	18.3585604	20.44027401	19.86279801	17.37857313	45.9834712
MSTRG.17683	4.56596	3.54436	3.69316	15.022043	14.00098	18.25724	15.48433	11.581422	17.29409	11.698678	4.759666	16.395607	27.131016	29.37911	26.490907	11.33781
MSTRG.20630	28.687415	28.93373174	28.22099	15.1575485	15.734465	13.86089	10.865376	9.271697	10.033433	2.241549	1.98106	15.708081	11.9043781	22.073279	15.1875	7.325451
MSTRG.5851	11.464625	14.482824	14.31543	27.732759	18.38823	12.469799	21.116433	13.272005	14.52253	12.89254	8.228875	37.0542449	37.308044	59.6167683	38.2138	6.415903
MSTRG.945	14.58561	13.6924	12.721519	14.41459	13.92112	15.3708835	16.575367	10.530332	18.884576	12.85166	11.00088	19.525107	19.934423	29.071982	22.229505	9.894053
MSTRG.667	15.1287	15.1032942	15.1649	1.3419584	2.05152	15.43919	2.140511	0.743573	13.89017	22.64502	15.8791	24.2707	11.3721	11.7688096	5.652312	18.18762
MSTRG.18248	9.37113	8.76007	10.0339	16.0878	15.7115	16.2072	19.4152	14.2462	20.2381	8.52033	19.0161	9.71992	12.2871	16.0001	14.7472	8.26271
MSTRG.1171	10.307875	9.991838	10.169502	13.81854	16.19331	20.9843	16.789538	15.41354	24.8133	8.25262	7.13593	11.55257	15.152594	31.2226761	21.2260195	12.3723211
MSTRG.15866	6.825719	7.74117	7.2679	15.119511	17.60644	15.70391505	12.529218	14.852968	13.390515	1.507284	14.049306	37.673567	24.917866	17.640723	15.261706	6.6708385
MSTRG.3404	5.70285	5.3064	4.70674	16.8831	15.6892	16.8274	17.4507	13.2508	19.939	9.97387	15.62328	12.1726	12.892994	14.0673	14.8223007	16.7156
MSTRG.21092	5.379314	4.225329	4.821137	10.237	15.92359	15.90928	12.47479	15.53792	18.84295	14.44594601	14.4425	7.84035	17.23668	16.78579	17.56353	11.9166
MSTRG.17539	1.54527	2.59644	2.08414	13.479	16.4039	18.4062	27.622044	25.3406	30.930529	12.4351	20.7983	15.4076624	10.6956907	7.6020519	5.3968147	17.9266632
MSTRG.16357	0.312078	0.613704	0.814017	58.8611	34.0912	40.4754	14.6818	14.1589	15.1933	2.57535	3.30833	14.1932	17.7635	74.8751	60.2328	5.30311
MSTRG.19762	47.5845	49.9446	43.2592	7.90358	11.3619	19.6235	8.78058	8.66685	17.8675	8.07455	15.7806	12.4534	13.2112	20.2232	15.6166	6.54392
MSTRG.3573	14.2346	14.1836	14.4594	23.8325	17.5014	20.6534	13.5557	8.66621	14.3646	6.93146	8.71754	23.0603	27.8437	51.2832	44.9908	8.54777
MSTRG.17848	7.10034	6.81535	8.20535	13.7126	15.1057	20.3758	15.9285	11.3859	22.8549	5.27121	5.48385	9.59058	29.373	33.6402	32.1155	37.914
MSTRG.13997	44.3246	46.5838	48.2489	10.3635	5.36632	5.30989	6.06645	3.02927	7.55864	12.2025	32.1422	85.0905	17.9192	97.8152	16.5967	0.852688
MSTRG.8661	8.744350133	7.89647	10.392522	16.34866518	20.88046	15.14602809	19.318298	13.653127	18.723795	7.71223789	13.43857	27.431304	11.9768564	26.9913917	11.639899	18.268027
MSTRG.17795	6.226667	7.531815	8.088367	17.886892	10.956382	13.555171	18.020228	8.5724026	15.2313621	4.0743095	16.753152	29.117302	24.9181158	33.83139978	23.9777233	13.0270765
MSTRG.3856	0.273285	0.694494	0.59522	14.33264	14.446916	18.27487	15.53269	13.655331	18.0028	1.3145416	0.900685	26.129693	21.98832	31.90849	22.86316	5.537718
MSTRG.2760	16.1456	17.3155653	17.3119808	9.5594463	9.435135	11.092884	15.5353431	8.242079	13.225694	6.174716	8.011137	18.21343231	20.632722	29.3983764	21.873181	6.905332
MSTRG.1934	17.6454	15.5691	16.5454	11.2688	9.61743	11.9196	13.9747	6.71966	11.5156	4.56801	16.4858	37.7966	16.6398	28.6062	14.7767	8.39481
MSTRG.12956	6.991073	7.3897	7.725257	13.40623	13.9296	34.68879	14.3015048	14.60977	43.30442	11.88072902	11.8226965	14.80518	14.40926	17.14739	16.36974	18.15578
MSTRG.3217	98.0757	109.82	106.978	24.2012	49.2779	27.8715	15.1697	25.6482	13.5357	6.72535	0.000122121	5.92103	4.544	5.84664	3.76168	6.43144
MSTRG.4403	0.72019	0.38879	0.3667294	19.8246319	14.8235288	21.5243838	19.81036353	14.77905168	27.54785564	4.239266	0.799343	12.6676444	13.91393016	18.4952767	17.04380201	6.4736299
MSTRG.18850	11.4877343	11.9645	12.0534143	15.87884	13.81667	17.6426	14.857868	11.67851	20.322926	12.4834	9.833049	29.6152	19.23591	35.6428695	18.778559	5.559194
MSTRG.20583	31.9076	31.7986	31.0861	13.1128	13.9323	8.92854	13.7295	9.29712	11.3636	0	8.57219	32.7553	14.7005	46.2768	16.7216	132.857
MSTRG.1667	17.42146	18.44687	16.70594	9.561217301	13.525826	19.20144447	14.398117	14.21571479	17.84104864	8.3435033	11.3923867	13.085708	12.0716146	15.3342785	11.9567498	16.288655
MSTRG.1477	7.28471	6.9519	6.86767	19.26983	11.4084189	13.85092	20.77914	9.204147	14.758722	9.143559	22.744234	24.328997	19.60465415	30.84388596	21.9668231	12.07244
MSTRG.19194	1.12986	1.20307	0.826875	19.551	14.9653	14.2835	27.7278	9.51614	18.5717	7.84942	11.1429	14.3073	15.2132	20.6428	18.8885	6.64573
MSTRG.6727	3.86745	5.26331	2.79289	14.2021	15.8958	18.3758	28.3394	15.3972	20.6109	0	5.3253	62.145	14.3814	48.8307	12.06	0.0116518
MSTRG.3750	6.79597	5.83006	5.89392	21.62005	33.1679184	32.49549	26.78014	26.74723	41.87815	14.07714	8.808839	8.4357014	14.5019583	10.0661445	12.6353291	26.8127753
MSTRG.14528	17.9199	19.7316	19.514	9.62631	14.3163	16.2047	14.2042	15.03	22.4984	4.62508	11.5881	9.44721	11.58	13.7218	10.9487	16.1148
MSTRG.972	1.50944	1.61553	1.57738	18.3902	18.6582	21.3892	16.4665	10.4251	19.4525	11.1559	3.40628	4.59316	20.8333	21.9207	25.4141	12.0193
MSTRG.8385	4.6925929	5.4773865	5.084662406	14.1546271	12.6777893	14.60532111	14.442878	12.8562	17.83091514	14.3211682	7.2593944	17.24533987	20.5276772	17.86153079	18.28489726	11.31287367
MSTRG.1436	14.62445	16.40362535	15.80209371	8.98545568	8.593548	17.984828	11.3893516	6.7348596	19.2742351	13.82657	10.4292044	9.93591658	15.635013	23.2304871	21.25415	7.464705808
MSTRG.3375	5.01053	5.20922	5.9751	20.1287	20.3189	21.7876	22.4941	15.2137	23.8245	8.05298	12.1381	10.9186	13.2248	16.7705	15.696	11.5474
MSTRG.4603	1.875407	1.945484	1.74725	16.25115	15.32515	15.10875001	22.92430001	12.139342	18.63927	5.91611	12.211379	13.295765	18.59542	20.81117	18.843828	9.157575004
MSTRG.1177	14.67922	12.437908	12.389994	11.939066	14.135957	13.173035	14.265243	12.44065	15.02727	7.99982	15.8890643	16.767438	18.9682855	19.6346989	18.243885	9.9992306
MSTRG.17419	0.191101	0.2421969	0.262255	14.321842	18.287773	17.312112	19.7867798	14.6909109	18.8355654	24.830264	14.050134	9.7038901	16.301344	13.667257	13.391028	10.572016
MSTRG.16938	0.468887	0.554023	0.628093	14.2875	14.084006	19.771977	15.155624	9.66402	18.2636	2.4872458	1.915402	16.5198	18.235273	30.936491	20.809791	7.5155026
MSTRG.4446	19.03954	18.55082	20.88428	18.75145	16.05817	18.03215	19.729797	12.295827	16.44731	4.909887	4.922586	8.402818	8.923467	10.18948	9.700384	2.280313
MSTRG.21660	1.22296	0.612274	0.628434	19.70609	22.5587947	24.292484	24.309825	23.71058456	26.76640994	12.0900446	7.594805	5.889341	14.219555	8.745488	14.1231479	16.882519
MSTRG.6292	48.2876	46.3072	44.904	14.9812	13.9831	0.542685	14.3488	5.33823	8.73602	0	17.5529	42.0221	0	22.9519	0.238703	0
MSTRG.13401	27.5659	29.9857	29.2609	14.1893	13.0359	13.9748	14.1324	9.63044	14.3884	0	4.68218	28.9815	12.8038	50.9425	17.3858	6.3939
MSTRG.16278	28.50999	32.8758	32.47166	13.1368	13.57344	16.07877	11.90186	10.58209	14.87266	8.62123	9.13052	28.1434	12.63484	33.3144	14.65039	13.65215
MSTRG.16182	13.3701	9.88671	9.90613	23.545	19.9061	21.746	20.1614	20.202	19.9992	0.515277	0.678277	12.9459	13.5106	14.9726	14.7813	3.63957
MSTRG.4166	3.55999	2.11692	4.70253	17.719577	15.1818	18.3803	18.7626	13.568597	15.3164	4.53757	9.034672	10.202564	14.722634	15.2786524	15.036556	12.8992
MSTRG.1552	44.8054	40.1955	41.1729	11.5288	11.3237	10.7	9.49888	6.66256	11.4559	6.17593	22.2028	25.9745	16.7312	28.4287	16.7445	2.44121
MSTRG.6027	6.468635	9.305587	9.5327959	16.6726576	13.20035105	16.546178	15.9740383	12.85388398	15.0147323	7.56743678	13.6474779	14.5968783	15.884846	21.5652782	19.939207	10.68523996
MSTRG.18964	961.672877	960.381449	958.98758	14.510201	7.504125	13.502836	13.72414	13.620264	8.451938	8.27232	26.12546	55.163759	11.995556	15.923964	11.598485	24.12383
MSTRG.9189	8.25927	7.36528	8.70515	17.44402	15.44882	14.95393	18.04049	14.96637	18.67385	12.81459	18.42692	13.64027	14.55051	13.26765	13.31842	7.56931
MSTRG.9412	12.5475	10.807	10.8672	14.1969	15.509	14.009	13.8541	9.59318	14.8415	10.1482	20.4848	20.4032	15.9086	21.1264	14.1654	10.7002
MSTRG.2840	7.544375	10.369509	9.979704	16.16262	15.40653	16.59692	17.47858	16.49135	19.52659	8.017689	14.319573	14.715183	11.14615	13.83381	11.36029	1.722198
MSTRG.17556	32.7826	35.67062	40.147609	9.68599	11.521857	10.596301	10.62062507	9.5082	13.79666	10.81486	16.58798	23.691779	16.4066761	24.440098	14.348752	8.399192
MSTRG.19981	4.40999	4.64281621	4.676216	13.96848	14.632026	19.90167	14.17508	9.0916896	17.849613	4.00559	3.03838	16.4388523	17.350477	25.372956	17.764604	8.698075
MSTRG.6407	2.240496	2.3058484	2.097765	9.507431	15.813135	14.996745	13.13325	16.294664	12.86660144	22.325128	11.2175918	10.6645435	20.2490893	15.821718	16.3712773	30.5778277
MSTRG.16251	14.08251	13.32291	14.37343	8.8153136	13.58684	18.00357	14.306413	17.341609	19.447417	16.330204	23.87184	14.04545	12.861141	10.538224	9.242137	9.440693
MSTRG.11482	2.4557784	2.813622001	2.40639	14.11707003	16.58978	17.5207	13.62232	12.42972001	14.00293	15.04715	7.899722	20.22111	17.450285	19.061415	16.516449	8.22896
MSTRG.20608	14.819973	12.91477204	11.03612	4.78377996	4.316534	13.57839	14.53892	21.03418161	36.2049	46.36754	22.63148	30.905615	12.08491816	11.665669	7.11112	14.80755
MSTRG.2973	188.093	184.859	188.818	13.5708	6.99033	14.5355	13.3199	7.97063	17.2615	4.89837	16.8614	19.8172	6.93991	21.6088	8.82763	12.1351
MSTRG.17157	3.374021	3.645406	3.949622	13.699256	14.720687	16.001866	16.846151	14.206727	13.895645	8.619175	5.903657	17.5788829	14.5302118	17.832066	15.667959	9.775215
MSTRG.11619	12.50747	14.023127	13.84228	13.824	14.74535	18.74913	15.19983	11.70631	19.78388	12.65449	14.06036	8.90507	13.229425	14.786623	15.3516927	38.13226
MSTRG.18836	17.30082604	26.749744	22.70921615	12.63104956	15.44154	11.84615001	16.57221	11.66795317	17.44179	5.54372	6.92085	16.6291133	12.588923	15.608199	10.902578	5.202266003
MSTRG.14438	0.547155	0.649097	0.381837	13.87097	14.18028	14.772096	15.956468	14.16506	15.640728	4.227627	5.041086	13.88586	14.926934	16.202361	15.171736	7.422925
MSTRG.20235	1.49294	1.32303	0.834453	13.2442	23.8201	18.1869	13.9866	16.2085	19.0952	7.67625	8.78648	6.53751	14.3714	14.0443	16.7393	17.7134
MSTRG.17046	12.7626	15.3735	14.7587	10.5804	11.106	10.6138	15.5693	10.8926	13.2715	9.84789	16.5069	74.1906	26.0892	49.6624	20.5502	4.3642
MSTRG.19111	1.755225	1.730694	1.91761	13.26972	13.27857	18.653	14.74918299	8.747434	20.53786	11.30484	4.727631	16.560643	20.65787	21.541135	20.303549	40.30112
MSTRG.1587	7.012243259	7.486244302	7.574376103	11.70844057	12.65118324	19.09133539	11.84958442	8.17128585	17.15597101	19.92985209	6.834401149	16.06027265	16.90069686	25.78864383	18.49542618	15.36251821
MSTRG.2761	10.3527474	6.734717	11.30792	18.24479637	12.683195	15.28241736	15.72218	16.6972678	16.6978122	17.526659	21.20572	18.395581	7.252527	10.769255	6.983721	9.670684
MSTRG.10179	13.0582	13.3821	12.7015	9.9299038	10.379384	7.907700006	9.2112547	7.42493965	14.5786	15.4391503	15.9415	14.7972396	22.62774	41.189963	26.85291	25.35912
MSTRG.8137	6.11243	7.701803	7.93779	18.155443	14.40763	17.59088	14.26301	11.340443	19.378287	10.06622	8.923642	11.796564	13.931676	22.787749	16.926587	14.013358
MSTRG.10308	14.6854	16.7133	17.8704	8.117	6.65117	10.3164	13.2563	6.89536	11.241	6.30457	16.8597	25.0476	19.4521	22.6494	15.4644	5.69072
MSTRG.2641	4.26979	2.4605981	3.383813	19.602256	18.044864	25.527232	19.650825	12.874078	19.30598	6.9782564	7.89655	38.746268	13.595466	33.058035	14.335013	5.765926
MSTRG.7230	145.3995	144.918	149.0444	11.0898	16.60309	15.73447	26.49719	33.41092	24.944232	11.19357	11.51263	5.30844	6.7832	4.15589	3.690386	12.18585
MSTRG.21046	1.441002017	1.1707466	1.46004108	31.23769	35.91770006	20.25942	23.27669	17.043314	14.96175214	8.427805113	3.49257	12.94335	11.057136	31.6540224	18.594696	11.376725
MSTRG.2098	7.123609402	8.1489212	7.481812379	14.71917	15.969387	18.32487	16.37118	13.476288	17.9471292	14.4941876	10.3800016	7.41959911	15.5186283	12.687286	14.4255907	7.981337
MSTRG.20106	1.0451003	1.781791	0.9251211	25.549023	18.622323	70.75314	12.6820633	9.198094	37.952959	0.2407244	0.96041	15.219458	12.436084	40.24736	30.1681587	19.714524
MSTRG.16016	9.70713	12.6677	9.13364	17.0054	24.4935	17.9323	18.9246	18.16	17.9158	5.96262	5.76907	10.9051	12.9677	14.0469	13.8539	14.6985
MSTRG.14191	7.91758	8.60844	9.20583	18.0433	16.2242	15.5824	17.226	11.23	13.8477	6.14125	11.6639	14.0416	18.072	20.635	20.454	11.731
MSTRG.9927	1.73913	1.89362	1.30324	14.3959	14.0854	26.5845	17.3491	13.7862	28.1672	12.1581	0.313687	4.5069	32.8029	31.6021	37.4871	2.96739
MSTRG.7569	33.6861	46.0205	48.1168	4.56683	8.21271	5.17319	13.7858	12.1193	8.92721	14.086	28.7637	13.9938	16.3517	14.0146	13.8398	6.16575
MSTRG.2942	6.206162	7.080571	7.3271	14.184231	13.6448	14.8251	15.749609	9.648096	17.050644	8.73331	10.82545	15.620035	16.652633	21.734149	15.685473	12.1066313
MSTRG.2596	35.671957	37.7415	30.0835	6.913612	6.52937	11.1593	9.186422	8.54578	12.2981	13.238227	20.9231	15.7408809	14.869492	14.5799717	15.256861	12.7907165
MSTRG.6187	6.89057	5.91543	5.27766	16.17736	14.18127	20.06281	19.14248	11.64778	19.01657	4.13349	4.84398	13.65291	12.62551	16.18669	14.16275	17.5046
MSTRG.4641	3.529161	3.926639	3.819953	15.79974	12.80865	15.35691	15.48038	10.66791	14.96449	6.12099	7.52591	27.69934	16.24112	26.55678	16.55778	6.37337
MSTRG.5585	0	0	0	13.488	14.9606	4.88692	15.703	10.6245	9.38856	14.2731	1.2731	51.0143	49.4598	81.0233	53.5336	19.5942
MSTRG.403	16.4374	17.3413	18.3068	16.8791	13.6492	14.0939	14.7968	11.3953	15.3162	6.78862	15.6027	8.18563	9.73318	12.3088	11.5532	6.78499
MSTRG.19266	23.56903	21.095199	21.960041	8.497750559	11.55653577	13.15234	11.79827	11.386734	16.14462	13.860623	32.644495	9.184451	13.139145	15.546241	13.8787625	18.55245
MSTRG.2089	14.619799	14.7944	15.20287	14.27012	12.88287	14.78192	13.45156	9.07056	15.95969	6.58148	8.78089	3.55391	12.21428	11.32723	15.23119	16.58786
MSTRG.704	18.33522	16.195905	17.86053	13.609099	11.8657	14.04048	13.65249	9.475721	16.46931	9.19968	12.20301	9.7743	13.276996	14.70851	16.36816	21.16609
MSTRG.17620	4.20696	4.50802	4.7057871	15.455391	13.681109	13.98509	14.545471	11.289104	17.039005	10.6729	12.969376	9.86382	22.105341	21.5042227	22.6086937	15.827589
MSTRG.14275	2.3761862	2.8066464	2.877976462	9.4251084	10.4253292	16.9766996	12.30420141	10.2869473	16.23075979	22.0616504	8.2289188	15.3618495	17.93650783	19.94786681	17.56714311	20.7804005
MSTRG.2465	9.708445	9.976689	8.925035	18.927177	19.790432	22.08076	18.469077	20.223161	19.088749	7.511792	9.635279	14.144276	13.397303	16.407278	13.51273	9.566191
MSTRG.7792	76.7163	88.5705	79.0379	17.0894	10.5404	18.1759	8.60827	8.18525	22.5393	0	0	33.0695	3.57954	6.51408	4.57217	26.1976
MSTRG.8656	26.2887	26.2618	27.9957	12.8653	11.5841	10.6312	20.1647	12.2064	12.9727	10.5752	19.0123	11.7386	24.7875	13.2424	18.868	14.3675
MSTRG.14769	17.3679	18.0044	17.4185	11.2234	10.9528	13.0054	12.994	9.56339	13.4183	9.4403	14.0513	20.7461	18.4789	25.619	18.7586	13.5371
MSTRG.9195	7.38726	7.56001	7.20962	13.18519	14.39917	16.25027	15.43919	11.73762	18.43744	7.48565	4.41762	12.91149	15.91278	14.94734	14.94939	16.29083
MSTRG.9152	0	0.0000266	0.000213595	17.7409529	14.669016	14.92083701	23.987212	7.076529	19.54042301	6.801024031	5.0818383	12.9109316	16.1296168	15.4744618	23.1985929	7.9514116
MSTRG.6932	0.725499	1.033561	1.135577	14.4419	13.36215	16.71529	14.1769	9.63134	16.18202	9.00807	9.07064	18.66581748	19.02569	28.68415	20.17416	8.623185
MSTRG.7137	13.18287752	12.86919001	13.26681259	12.0434008	14.25296496	28.02585091	18.2555888	12.14329506	31.18956098	11.69262	8.93101394	10.0893504	15.013725	14.545006	14.31705911	24.805174
MSTRG.6259	2.242141	2.399483	2.63358	14.572165	13.39621	14.116402	17.75093	9.97279	15.08859	6.54859	11.559384	16.17854	19.64634	25.94147	22.74204	9.17232
MSTRG.7543	1.84225	2.22528	2.754565	17.9806	13.47958	12.5969	20.734588	10.129576	16.91329	6.039	14.0328	20.9421	21.4938	23.6495	22.4446	4.671454481
MSTRG.8975	6.97984	6.672529	6.398457	11.353247	13.918982	20.742614	14.99865	12.371374	20.93991	13.204125	8.966239	13.701847	14.100065	19.442639	13.802036	56.8447
MSTRG.3403	3.6899811	4.08094	4.419108	14.88221	13.54568	14.61365	18.36041	9.9485	13.95201	9.41226	11.25263	15.79668	22.21944	24.1397	25.71971	7.52224
MSTRG.17866	4.47961	3.0559	3.82347	14.2288	18.0458	18.7803	15.0395	11.4152	19.7516	8.77241	8.46443	3.71669	15.4687	13.2572	19.1408	19.8948
MSTRG.4458	9.80911	9.99399	9.6436	14.1301	13.0867	16.1887	17.7149	10.9267	17.3756	5.82603	12.8079	16.266	16.2331	19.9061	17.225	13.3281
MSTRG.6009	7.68421	7.63563	7.0798266	14.7878	12.6147	12.55599	23.87251	12.26631	13.42848	18.26274	14.02674	23.99972	31.1432	25.6222	27.97708	11.92322
MSTRG.3007	22.948431	19.895698	21.158756	13.382715	10.7072994	11.40867793	15.127795	7.26753001	13.88996001	5.51518	15.71812	19.790035	13.560678	19.411226	13.5208161	4.859273
MSTRG.15131	3.546202	2.891233	3.139736	16.30788	14.044183	17.313706	18.1368	14.336811	15.540555	8.189916	10.058194	25.1753336	13.398627	18.834314	13.082322	4.6930007
MSTRG.903	10.0256	9.8486	9.2669	21.3572	13.1628	14.6965	17.7494	10.0979	14.2479	0.502823	4.63221	28.7231	15.0898	42.5189	16.7477	4.29774
MSTRG.7129	60.5894	72.8981	69.3534	18.5817	12.4259	9.87071	11.8449	6.66944	11.5904	9.96794	43.0919	24.3372	12.7725	23.4961	14.6353	2.85759
MSTRG.20832	13.7364593	13.60192	13.01413	11.83648	11.853357	17.025879	13.66574121	9.334565	18.63479	7.12361	12.3851448	26.8025239	22.707252	39.171995	23.381821	14.4756892
MSTRG.18611	15.7336858	17.0887889	16.4522732	8.453318	14.3633529	12.23774106	10.8751987	10.735849	14.893226	10.81202002	9.528787	8.1728478	13.4472281	14.2335279	13.935076	20.141182
MSTRG.17980	17.122151	17.533122	16.933998	11.9087909	13.244547	12.39554923	14.13620001	9.61253095	12.8942	12.04183	10.18928	8.22938	16.7131658	19.0718985	19.70703	21.61243
MSTRG.10195	3.5875267	4.2141392	4.1141859	14.282373	12.930771	13.6969	13.2361299	14.442751	16.065415	13.802442	8.92599	13.606669	11.833039	22.8395	13.7783	14.5142097
MSTRG.16435	5.65241	4.94573	5.50706	13.9218	12.7661	14.57	15.9032	10.9506	13.8537	13.4183	8.67046	31.1736	24.3645	26.4931	20.6273	12.1515
MSTRG.8387	4.332	4.92922	4.64698	16.3107	11.0726	13.2383	18.5169	9.68362	14.0318	1.40108	3.13682	113.015	32.4776	98.6185	29.6789	27.0219
MSTRG.17982	22.0782828	22.267976	22.4273101	11.80131231	12.403489	14.117337	13.14455	9.988376	12.131472	8.013531	10.81556	19.1828863	14.189912	24.498386	14.364932	10.3946492
MSTRG.5652	0.217108	1.40763	0.407326	13.9932	16.3015	19.7664	14.0346	10.8171	15.1532	13.2536	7.77623	9.8787	24.4876	20.2181	26.817	5.9233
MSTRG.17909	12.0576	12.3089	12.7756	16.112	12.4239	15.3075	14.4466	9.2338	14.5449	6.42035	8.04572	14.8798	21.3315	30.5144	21.2131	8.7206
MSTRG.8570	5.75028	5.93908	6.21985	15.4654	12.8568	14.3651	17.9564	10.1644	15.1598	8.2652	9.73706	15.3802	20.6644	24.0633	21.0678	8.36299
MSTRG.11800	15.7045	21.262449	23.974111	9.3076	12.2228	13.3076	12.3226	7.40716	16.9652	8.57788	9.02991	13.9069	15.3287	19.9536	17.3245677	9.66886
MSTRG.3118	9.03526	9.9125988	8.91932	16.127366	14.968055	11.808564	15.272824	11.8024	16.47384	4.993387	12.165657	20.6878688	16.670041	22.704367	15.552709	6.223539
MSTRG.1453	0	0.202877	0.257933003	17.04661955	12.806986	16.096745	14.320706	9.80684883	17.991732	7.4265632	7.688668	19.47774	22.2354642	39.529502	27.96431	0.2011073
MSTRG.8946	13.477308	14.1113206	13.639402	10.718561	11.248852	10.146066	23.93131	12.717386	18.545348	56.31281	63.60093	49.66109	52.44563	8.304849786	7.054855	2.3784575
MSTRG.4905	3.88003	3.72807	3.09848	12.71583	12.73207	26.90932	16.07831	14.37848	25.50651	11.64733	11.00649	23.15137	20.79155	22.4367	18.88706	10.65896
MSTRG.9575	8.027261	7.497042	7.301252032	13.8199589	13.277537	18.630659	16.26902471	10.897373	25.2703763	9.335819	11.841145	15.1870445	18.252704	21.77912	18.72411	9.522926
MSTRG.16996	11.7233	12.5117	12.5815	18.1826	13.9187	15.5369	17.4293	13.4949	16.7908	3.71018	9.79267	17.0931	13.5938	16.402	13.357	6.5832
MSTRG.6821	2.075682	1.3827378	2.000877	13.473626	13.6145602	15.45980589	15.700234	10.838801	15.4828518	8.67313434	6.754974604	18.9959862	19.5025815	27.9787197	20.93760555	11.699688
MSTRG.3680	22.4814	10.5862	15.343	18.592	27.6267	22.4225	22.9357	32.1557	11.72	1.23524	5.7126	8.20733	9.48483	8.22752	7.984	16.6207
MSTRG.19121	10.404	10.7638	11.8785	12.31492	18.61887	24.3667	17.45159	18.53663	23.52351	13.45061	10.2079	9.1124968	14.53607	11.3995	13.59267	15.17429
MSTRG.19790	0.4173993	0.4994862	0.56823734	16.10189019	11.34294652	16.16433589	16.18532645	11.1453281	15.29468612	20.8245367	7.252415533	11.72546751	19.75294985	16.1187272	20.84376831	11.6814948
MSTRG.946	5.56887	5.672429	5.372124	18.31954	13.90862	14.30424	12.491483	13.06958	16.66832	9.60935	10.069435	15.672368	17.10455	19.358331	17.873418	8.8872326
MSTRG.15998	7.41342	8.27328	6.58965	9.74461	13.21972	14.16191	13.73652	11.56018	13.98763	7.475955	8.48121	18.3168	22.5190931	28.7184	18.1978	15.34011
MSTRG.18581	13.223	12.972	13.7067	5.6316	6.06281	4.62512	6.86204	5.26506	4.79259	20.1254	17.8695	21.6288	18.5721	25.4843	17.404	21.99
MSTRG.13214	2.8758	3.23557	1.860846	15.256444	14.79595	19.4821	13.692867	12.157308	13.230826	8.860271	12.9923	15.373436	15.761256	20.25346	16.940845	4.159543
